"osm_id","name","osm_key","osm_value","category","addr:street","addr:housenumber","addr:city","addr:postcode","addr:state","phone","contact:phone","website","contact:website","opening_hours"
"9127908116","Always Market","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9127928122","Chevron","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"9212285232","Goyaco","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9229733246","Time Maxx","shop","convenience","traditional","East Freeway","16160","Baytown","77523","TX",NA,NA,NA,NA,NA
"9231510732","Swingby","shop","convenience","traditional","FM 1314","19175","Porter",NA,"TX",NA,NA,NA,NA,NA
"9252470851","Texaco","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9252470852","Zipp's","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9333268832","Now and Forever Market","shop","convenience","traditional","West Parker Road","251","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"9395663667","Fuel Maxx","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9432295555","Best Handi Stop","shop","convenience","traditional","West 34th Street","4637",NA,NA,"TX",NA,NA,NA,NA,"24/7"
"9526132567","Swift","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9659772317","Pilot","shop","convenience","traditional","State Highway 242","23412","New Caney","77357","TX",NA,NA,"https://locations.pilotflyingj.com/us/tx/new-caney/23412-hwy-242",NA,"24/7"
"9695381187","Fuel Maxx","shop","convenience","traditional","Highway 146 South","9674A","Dayton",NA,"TX",NA,NA,NA,NA,NA
"9816859266","Biggie's","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9828627936","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9828761935","Time Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9828965538","Checkout","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9834840705","King Fuel","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9835760269","Shell Gas Station (Falcon Express)","shop","convenience","traditional","N Main St","8141","Baytown","77521","TX","+1 281-421-7770",NA,"https://shellfalconexpress.com",NA,"24/7"
"9837038858","MM Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9837447024","Pine Grill Food Store","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9848780346","Zip's Food Market","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9867164874","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9875500332","7-Eleven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,"https://www.7-eleven.com/locations/tx/highlands/227-n-main-st-41866",NA
"9898555509","Payless Food Store","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9898578118","Bunny Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9898590916","Maisah Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9907636294","Yale Store","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9908022960","Pitstop Express","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9908025047","1960 Corner Store","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9922874181","Seven Crown Food Store","shop","convenience","traditional","North Durham Drive","1303","Houston",NA,"TX",NA,NA,NA,NA,NA
"9934469402","Now & Forever","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9953435857","Shop N Go","shop","convenience","traditional","Bingle Road","5796","Houston",NA,"TX",NA,NA,NA,NA,NA
"9966525714","Harvest Food","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9970780338","Swipe","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"10588004170","Swift","shop","convenience","traditional","Mangum Road","2880",NA,NA,NA,NA,NA,NA,NA,NA
"10588004173","Magnum Corner Store","shop","convenience","traditional","Mangum Road","2902","Houston",NA,"TX",NA,NA,NA,NA,NA
"10738240352","7-Eleven","shop","convenience","traditional","Crosby Freeway","2219","Crosby","77532","TX","+1 346-373-0763",NA,"https://www.7-eleven.com/locations/tx/crosby/2219-hwy-90-west-41680",NA,NA
"10825270863","Check Fuel","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10825276065","Circle M","shop","convenience","traditional","Aldine Westfield Road","13006",NA,NA,NA,NA,NA,NA,NA,NA
"10825284541","Baratos Super Market","shop","convenience","traditional","Aldine Westfield Road","12825",NA,NA,NA,NA,NA,NA,NA,NA
"10825316191","Gulf Bank Grocery","shop","convenience","traditional","Gulf Bank Road","520",NA,NA,NA,NA,NA,NA,NA,NA
"10846664871","KRM Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10846672867","Airline Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10854793377","Fuel Depot","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10854793379","Checkpoint","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10856172373","Fuel Depot","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10856195221","Wayne's Food Market","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10856213904","Murphy Express","shop","convenience","traditional","Tomball Parkway","13350",NA,NA,NA,NA,NA,NA,NA,NA
"11018007907","Swift","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11019865574","Snap Groceries","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11027021065","Primespot","shop","convenience","traditional","Aldine Westfield Road","21747",NA,NA,NA,NA,NA,NA,NA,NA
"11033465310","7-Eleven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11081257978","RoadTrac","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11098145430","Aldine Express","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11135242791","Star Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11151759499","Fuel Zone","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11151857899","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11151862443","7-Eleven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11151867129","Louetta Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11151868635","7-Eleven","shop","convenience","traditional","Louetta Road","2021","Houston","77388","TX","+1 346-386-2441",NA,"https://www.7-eleven.com/locations/tx/houston/2021-louetta-rd-41654",NA,NA
"11181430844","Sunmart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11228183445","Gas Express","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11280290427","24 Seven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11442856895","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11509744365","Metro Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11523027765","FM Express","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11569498331","Movement","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11569543261","Amigo Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11569549705","Step In","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11584691807","Swift","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11584708104","Okay Food Store","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11584749120","Sunshine Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11584765175","FuelHub","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11584766561","24 Seven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11584786519","24 Seven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11690922405","Fuel Depot","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11834992840","Shell","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"11842696005","Antoine Mini Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11851127069","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11898858052","Latino Supermarket","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11898861771","Expresso Food Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11917005325","Fuel Depot","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11917024902","Panco","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11917116987","Pitstop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11917124485","Pitstop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11985802900","Zip In Zip Out","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12016297901","Swift","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12065285745","Sunoco","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12101639795","Corner Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12148122704","Mr. Express","shop","convenience","traditional","Tidwell Road","86",NA,NA,NA,NA,NA,NA,NA,"24/7"
"12158706856","Swift","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12212826043","Spin 'N","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12219566426","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12235768143","Snack Shop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12257209081","Pitstop","shop","convenience","traditional","North Wayside Drive","7759",NA,NA,NA,NA,NA,NA,NA,NA
"12459748964","Pitstop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12459748967","Payless Food","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12459766774","24 Seven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12461622346","Everyday Plus Market","shop","convenience","traditional","Wallisville Road","16340","Houston",NA,"TX",NA,NA,NA,NA,NA
"12665341001","Family Dollar","shop","convenience","traditional","Woodforest Boulevard","14650",NA,"77015",NA,"(346) 250-5851",NA,"https://locations.familydollar.com/tx/houston/14650a-woodforest-blvd",NA,"Mo-Su 09:00-22:00"
"108246442","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119498863","Timewise","shop","convenience","traditional","College Park Drive","3000","The Woodlands","77384","TX",NA,NA,NA,NA,NA
"121729365","Timewise","shop","convenience","traditional","Lake Woodlands Drive","1470","The Woodlands",NA,"TX",NA,NA,NA,NA,NA
"131495799","Kwik Serv","shop","convenience","traditional","Woodson Road","27328","Oak Ridge North",NA,"TX",NA,NA,NA,NA,NA
"139885634","Time Mart","shop","convenience","traditional","North Sam Houston Parkway East","10711","Humble","77396","TX",NA,NA,NA,NA,NA
"205397198","Shell","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219970875","Circle K","shop","convenience","traditional","North Cleveland Street","502","Liberty",NA,"TX",NA,NA,NA,NA,NA
"225719364","TA","shop","convenience","traditional","Thompson Road","6800","Baytown",NA,"TX",NA,NA,NA,NA,"24/7"
"225720061","Flying J","shop","convenience","traditional","East Freeway","1876","Baytown",NA,"TX",NA,NA,NA,NA,"24/7"
"225720246","Love's","shop","convenience","traditional","East Freeway","1703","Baytown",NA,"TX",NA,NA,"https://www.loves.com/locations/401",NA,NA
"225725925","Love's","shop","convenience","traditional","North McCarty Drive","3940","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"225726026","Pilot","shop","convenience","traditional","North McCarty Drive","4440","Houston",NA,"TX",NA,NA,NA,NA,NA
"225726410","Love's","shop","convenience","traditional","Patton Street","210","Houston",NA,"TX","+1-713-694-9898",NA,NA,NA,"24/7"
"241055462","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314839559","Sunny's Express","shop","convenience","traditional","Bauman Road","10240","Houston","77076","TX",NA,NA,NA,NA,"Mo-Su 06:00-24:00"
"315573027","Honey Farms","shop","convenience","traditional","North Freeway","5402","Houston","77076","TX",NA,NA,NA,NA,NA
"315695426","Circle K","shop","convenience","traditional","Airline Drive","6909","Houston","77076","TX",NA,NA,NA,NA,"24/7"
"316255807","Valero","shop","convenience","traditional","Airline Drive","4401","Houston",NA,"TX",NA,NA,NA,NA,NA
"316255809","Sunoco","shop","convenience","traditional","Crosstimbers Street","1333","Houston",NA,"TX",NA,NA,NA,NA,NA
"316430003","Valero","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317152949","Valero","shop","convenience","traditional","Irvington Boulevard","7104","Houston",NA,"TX",NA,NA,NA,NA,NA
"317758871","Roadster","shop","convenience","traditional","East Richey Road","909",NA,NA,NA,NA,NA,NA,NA,NA
"317926823","Timewise","shop","convenience","traditional","East Louetta Road","110","Spring","77373","TX",NA,NA,NA,NA,NA
"318094056","All In One","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318176803","Big Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319374107","All Season Food Store","shop","convenience","traditional","Airline Drive","6275","Houston",NA,"TX",NA,NA,NA,NA,NA
"319461694","Airway","shop","convenience","traditional","Airline Drive","5115","Houston","77022","TX",NA,NA,NA,NA,NA
"341451948","Metrofood","shop","convenience","traditional","Cavalcade Street","226",NA,NA,NA,NA,NA,NA,NA,NA
"342602730","Sunny's","shop","convenience","traditional","Bauman Road","9802","Houston","77076","TX",NA,NA,NA,NA,NA
"344904571","Star Stop","shop","convenience","traditional","North Loop West","202","Houston",NA,"TX",NA,NA,NA,NA,NA
"345661120","Ella Quick Mart","shop","convenience","traditional",NA,NA,"Houston",NA,"TX",NA,NA,NA,NA,NA
"345805759","Icebox","shop","convenience","traditional","West Cavalcade Street","812",NA,NA,NA,NA,NA,NA,NA,NA
"350466629","US Supermarket","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371057379","EZ Store Stop","shop","convenience","traditional","Rittenhouse Street","310","Houston",NA,"TX",NA,NA,NA,NA,NA
"371061103","My Stop Food Mart","shop","convenience","traditional","Little York Road","627","Houston","77076","TX",NA,NA,NA,NA,NA
"371061105","Texaco","shop","convenience","traditional","Little York Road","520","Houston",NA,"TX",NA,NA,NA,NA,NA
"378382620","Now &. Forever","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385657105","Timewise","shop","convenience","traditional","Kingwood Drive","4502","Kingwood","77345","TX",NA,NA,NA,NA,NA
"387274129","AM Mini Mart","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398422133","Honey Farms","shop","convenience","traditional","Tomball Parkway","12610","Houston",NA,"TX",NA,NA,NA,NA,NA
"403560580","Exxon","shop","convenience","traditional","Hirsch Road","10714",NA,NA,NA,NA,NA,NA,NA,NA
"407668379","Kay-B Store","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408994979","7-Eleven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,"https://www.7-eleven.com/locations/tx/spring/3910-spring-stuebner-road-40951",NA
"419811326","Shell","shop","convenience","traditional","Kingwood Drive","1101","Kingwood",NA,"TX",NA,NA,NA,NA,NA
"426383662","Timewise","shop","convenience","traditional","Eastex Freeway","20120","New Caney",NA,"TX",NA,NA,NA,NA,NA
"428377507","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431996978","Swift","shop","convenience","traditional","Tidwell Road","97","Houston","77076","TX",NA,NA,NA,NA,"24/7"
"432010081","7-Eleven","shop","convenience","traditional","Eastex Freeway","23696","Kingwood",NA,"TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/kingwood/23696-eastex-freeway-41016",NA
"432710227","Circle K","shop","convenience","traditional","North Shepherd Drive","5121","Houston",NA,"TX",NA,NA,NA,NA,NA
"434840677","Timewise","shop","convenience","traditional","Crosstimbers Street","1336","Houston",NA,"TX",NA,NA,NA,NA,NA
"437410440","Honey Farms","shop","convenience","traditional","North Freeway","10303","Houston","77038","TX",NA,NA,NA,NA,"24/7"
"439239445","Star Stop","shop","convenience","traditional","Northwest Freeway","12110","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"439422706","Break Time","shop","convenience","traditional","West 43rd Street","6530","Houston",NA,"TX",NA,NA,NA,NA,NA
"476772728","All Season Food Store","shop","convenience","traditional","Fulton Street","8605","Houston","77022","TX",NA,NA,NA,NA,"Mo-Sa 05:30-24:00; Su 07:00-24:00"
"476857634","Checkout","shop","convenience","traditional","North Loop West","801","Houston",NA,"TX",NA,NA,NA,NA,NA
"478777837","Oasis","shop","convenience","traditional","West Tidwell Road","310","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"478778492","All Season Food Store","shop","convenience","traditional","T C Jester Boulevard","4750","Houston",NA,"TX",NA,NA,NA,NA,NA
"478778495","Swift","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478785001","Fuel Depot","shop","convenience","traditional","West Tidwell Road","5618","Houston",NA,"TX",NA,NA,NA,NA,NA
"480765124","Circle K","shop","convenience","traditional","West 34th Street","2025",NA,NA,NA,NA,NA,NA,NA,"24/7"
"480883657","7-Eleven","shop","convenience","traditional","FM 2920","3843","Spring",NA,"TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/spring/3843-fm-2920-38811",NA
"483242502","Fuel Maxx","shop","convenience","traditional","US Highway 90","9499",NA,NA,NA,NA,NA,NA,NA,"24/7"
"487969906","Timewise","shop","convenience","traditional","North Sam Houston Parkway East","8012","Humble","77396","TX",NA,NA,NA,NA,NA
"498335907","Star Stop","shop","convenience","traditional","Aldine Bender Road","1114","Houston",NA,"TX",NA,NA,NA,NA,NA
"519349642","7-Eleven","shop","convenience","traditional","North Houston Avenue","1205","Humble",NA,"TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/humble/1205-n-houston-street-38882",NA
"522113341","Fuel Maxx","shop","convenience","traditional","South Main Street","5418","Crosby",NA,"TX",NA,NA,NA,NA,NA
"541586637","Circle K","shop","convenience","traditional","Eastex Freeway","23543","New Caney","77357","TX",NA,NA,NA,NA,NA
"548183781","Star Stop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549595770","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549599428","Circle K","shop","convenience","traditional","FM 1960 Bypass Road West","9377",NA,NA,NA,NA,NA,NA,NA,NA
"567391629","7-Eleven","shop","convenience","traditional","Tomball Parkway","11720","Houston",NA,"TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/houston/11720-tomball-parkway-40957","05:30-23:00"
"570563657","7-Eleven","shop","convenience","traditional","Spring Cypress Road","1696","Spring","77388","TX","+1 346-386-2374",NA,"https://www.7-eleven.com/locations/tx/spring/1696-spring-cypress-rd-41674",NA,NA
"579740400","Fast & Easy","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"584529920","Food Mart","shop","convenience","traditional","John Fitzgerald Kennedy Boulevard","15811","Houston",NA,"TX",NA,NA,NA,NA,NA
"627294030","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652535953","Cove Country Store","shop","convenience","traditional","South FM 565","6013","Cove","77523","TX","+1-281-573-3300",NA,NA,NA,NA
"654648774","7-Eleven","shop","convenience","traditional","Rankin Road","702","Houston",NA,"TX",NA,NA,NA,"https://www.7-eleven.com/locations/tx/houston/702-rankin-rd-40960",NA
"669304443","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669738575","Buc-ee's","shop","convenience","traditional","East Freeway","4080","Baytown",NA,"TX",NA,NA,NA,NA,"24/7"
"669798582","Baytown Express","shop","convenience","traditional","East Freeway","1901","Baytown",NA,"TX",NA,NA,NA,NA,NA
"669804060","Primespot","shop","convenience","traditional","East Freeway","13625","Baytown","77523","TX",NA,NA,NA,NA,NA
"669911778","Sun Mart","shop","convenience","traditional","East Freeway","1001","Highlands","77562","TX",NA,NA,NA,NA,NA
"671287956","Studewood Food Market","shop","convenience","traditional","Crosstimbers Street","510","Houston",NA,"TX",NA,NA,NA,NA,NA
"671288200","Fuel Express","shop","convenience","traditional","West Crosstimbers Street","211","Houston",NA,"TX",NA,NA,NA,NA,NA
"672169594","West Hardy Express","shop","convenience","traditional","West Hardy Road","11111","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"672352274","One Stop","shop","convenience","traditional","West Gulf Bank Road","1406","Houston",NA,"TX",NA,NA,NA,NA,NA
"674572109","Star Stop","shop","convenience","traditional","North Shepherd Drive","2440","Houston",NA,"TX",NA,NA,NA,NA,NA
"682105108","Dollarmart","shop","convenience","traditional","Farm-to-Market Road 563","7996",NA,NA,NA,NA,NA,NA,NA,"24/7"
"683884565","Conoco","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685115592","La Super Bodeguita","shop","convenience","traditional","Tidwell Road","227","Houston",NA,"TX",NA,NA,NA,NA,NA
"686383266","Star Stop","shop","convenience","traditional","North Loop","1302","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"686460651","7-Eleven","shop","convenience","traditional","West Mount Houston Road","1010","Houston","77038","TX","+1 346-302-2406",NA,"https://www.7-eleven.com/locations/tx/houston/249-west-mount-houston-rd.-41675","https://www.7-eleven.com/locations/tx/houston/249-west-mount-houston-rd-41675",NA
"686551929","Shell","shop","convenience","traditional","North Freeway","6451","Houston",NA,"TX",NA,NA,NA,NA,NA
"686556698","OneStop Express","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686581068","Check N Go","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692516199","Handi Stop","shop","convenience","traditional","Airline Drive","4904","Houston",NA,"TX",NA,NA,NA,NA,NA
"693435304","Star Stop","shop","convenience","traditional","North Loop West","733","Houston",NA,"TX",NA,NA,NA,NA,NA
"694149242","Texaco","shop","convenience","traditional","North Loop West","435","Houston",NA,"TX",NA,NA,NA,NA,"24/7"
"700975612","Mobil","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706801524","7-Eleven","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706803076","Time Food Mart","shop","convenience","traditional","Spring Stuebner Road","3232","Spring","77389","TX",NA,NA,NA,NA,NA
"707059113","7-Eleven","shop","convenience","traditional","FM 2920","3405","Spring","77388","TX",NA,NA,NA,NA,NA
"707059138","Circle K","shop","convenience","traditional","FM 2920","4343","Spring","77388","TX","+1-281-907-0712",NA,"https://www.circlek.com/store-locator/US/spring/4343-fm-2920/2703590",NA,"24/7"
"724646447","RoadTrac","shop","convenience","traditional","West Hardy Road","11419","Houston",NA,"TX",NA,NA,NA,NA,NA
"735336042","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736354737","Ritestop","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736695359","Leap Frog Market","shop","convenience","traditional","Little York Road","2322","Houston","77093","TX",NA,NA,NA,NA,NA
"738331350","LP Grocery","shop","convenience","traditional","East Crosstimbers Street","300","Houston",NA,"TX",NA,NA,NA,NA,NA
"739009990","Circle K","shop","convenience","traditional","Long Point Road","7230",NA,NA,NA,NA,NA,NA,NA,NA
"739010081","Mercado Express","shop","convenience","traditional","Antoine Drive","1801","Houston",NA,"TX",NA,NA,NA,NA,NA
"742716896","Berry Food Store","shop","convenience","traditional","Berry Road","516","Houston",NA,"TX",NA,NA,NA,NA,NA
"752917326","43rd Food Store","shop","convenience","traditional","West 43rd Street","2012","Houston",NA,"TX",NA,NA,NA,NA,NA
"756889374","Parker Food Market","shop","convenience","traditional","West Parker Road","470","Houston",NA,"TX",NA,NA,NA,NA,NA
"761357840","Max Food Mart","shop","convenience","traditional","Blue Bell Road","1515","Houston",NA,"TX",NA,NA,NA,NA,NA
"762213195","Valero","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766131044","Handi Stop","shop","convenience","traditional","East Sam Houston Parkway North","5750","Houston","77015","TX",NA,NA,NA,NA,NA
"766135561","Shell","shop","convenience","traditional","Eastex Freeway","15415","Humble","77396","TX",NA,NA,NA,NA,NA
"766292399","Time Mart","shop","convenience","traditional","Riley Fuzzel Road","2113","Spring","77386","TX",NA,NA,NA,NA,NA
"766569436","Star Stop","shop","convenience","traditional","North Freeway","2211","Houston","77009","TX",NA,NA,NA,NA,NA
"766569440","Star Stop","shop","convenience","traditional","Cavalcade Street","102","Houston","77009","TX",NA,NA,NA,NA,NA
"767391847","Murphy Express","shop","convenience","traditional","North Loop West","1527","Houston",NA,"TX",NA,NA,NA,NA,NA
"767740601","Chevron","shop","convenience","traditional","Interstate 45 South","1603","Conroe","77304","TX",NA,NA,NA,NA,NA
"767801593","Circle K","shop","convenience","traditional","South Loop 336 East","2497","Conroe","77301","TX",NA,NA,NA,NA,NA
"776318895","Star Stop","shop","convenience","traditional","Hempstead Road","9998","Houston",NA,"TX",NA,NA,NA,NA,NA
"781375275","Circle K","shop","convenience","traditional","Studewood Street","911","Houston",NA,"TX",NA,NA,NA,NA,NA
"810056765","Circle K","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814559900","On The Way","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/7"
"816684855","Falcon Express","shop","convenience","traditional","East Crosstimbers Street","1210","Houston",NA,"TX",NA,NA,NA,NA,NA
"817891966","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817892209","Timewise","shop","convenience","traditional","Hollow Tree Lane","90","Houston","77090","TX",NA,NA,NA,NA,NA
"818002678","Timewise","shop","convenience","traditional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818157089","Stripes","shop","convenience","traditional","North Freeway","14834",NA,NA,"TX",NA,NA,"https://stripesstores.com/locator/detail/2286",NA,"24/7"
